Time,AFeedStream1,DFeedStream2,EFeedStream3,TotalFeedStream4,RecycleFlowStream8,ReactorFeedRateStream6,ReactorPressurekPagauge,ReactorLevel,ReactorTemperatureDegC,PurgeRateStream9,ProductSepTempDegC,ProductSepLevel,ProdSepPressurekPagauge,ProdSepUnderflowStream10,StripperLevel,StripperPressurekPagauge,StripperUnderflowStream11,StripperTemperatureDegC,StripperSteamFlowkgperhr,CompressorWorkkW,ReactorCoolingWaterOutletTempDegC,SeparatorCoolingWaterOutletTempDegC,ComponentA6,ComponentB6,ComponentC6,ComponentD6,ComponentE6,ComponentF6,ComponentA9,ComponentB9,ComponentC9,ComponentD9,ComponentE9,ComponentF9,ComponentG9,ComponentH9,ComponentD11,ComponentE11,ComponentF11,ComponentG11,ComponentH11,DFeedFlowStream2,EFeedFlowStream3,AFeedFlowStream1,TotalFeedFlowStream4,CompressorRecycleValve,PurgeValveStream9,SeparatorPotLiquidFlowStream10,StripperLiquidProductFlowStream11,StripperSteamValve,ReactorCoolingWaterFlow,CondenserCoolingWaterFlow,Quality,Predicted_Quality,Anomaly_score%,top_feature_1,top_feature_2,top_feature_3,top_feature_4,top_feature_5,top_feature_6,top_feature_7
1/17/2004 17:27,0.0084402,3741.5,4634.2,11.696,26.817,43.854,3000.0,67.627,120.39,0.33154,74.772,49.198,2943.7,23.738,49.52,3338.6,23.542,69.117,436.85,390.1,92.16,76.883,38.214,7.9429,28.677,6.3975,12.785,1.5479,41.777,12.658,26.319,0.7172,10.373,2.0872,3.7749,1.8572,0.015717,0.44838,0.068024,52.049,44.519,96.358,100.0,2.7808,100.02,-0.039859,0.0,35.739,45.424,-0.16356,2.2855,6.0406,0,0,76.91778635596806,EFeedFlowStream3,ReactorCoolingWaterFlow,DFeedFlowStream2,CompressorRecycleValve,ProdSepPressurekPagauge,ReactorPressurekPagauge,StripperPressurekPagauge
1/15/2004 2:48,0.25655,3657.2,4535.0,9.2609,27.068,42.567,2704.2,74.245,120.39,0.33205,80.076,50.317,2631.7,23.782,49.023,3100.2,22.326,65.38,222.27,340.82,96.487,77.659,32.081,8.8269,26.821,7.0041,19.02,1.6434,32.986,13.782,23.832,1.2018,19.08,2.242,4.8724,2.3228,0.014918,0.84963,0.10205,52.991,43.649,64.063,53.665,25.256,60.153,22.135,39.429,39.034,44.273,45.174,39.808,19.583,0,0,11.873416254696826,ReactorCoolingWaterOutletTempDegC,ReactorCoolingWaterFlow,DFeedFlowStream2,ComponentE9,ComponentG11, , 
01-09-2004 17:51,0.0,3637.8,4308.0,9.5687,26.837,42.321,3000.0,74.544,120.41,0.19717,73.055,50.184,2920.7,24.658,49.72,3445.3,22.302,67.388,461.75,308.49,95.552,73.184,24.447,8.6471,35.248,6.9279,19.165,1.5245,21.686,13.617,38.33,1.2734,18.656,1.9877,3.4191,1.5708,0.031274,1.0387,0.091318,54.069,42.64,64.859,41.605,100.0,80.491,-0.03053,3.8931,38.642,45.886,100.24,100.05,56.971,0,0,86.99093756830977,ReactorCoolingWaterFlow,StripperPressurekPagauge,CompressorRecycleValve,ReactorPressurekPagauge,ComponentC9,ProdSepPressurekPagauge,ComponentA9
1/15/2004 7:47,0.19166,3662.2,4527.6,9.2947,27.024,42.096,2705.9,75.129,120.69,0.32086,80.303,49.833,2634.4,24.12,49.115,3100.7,22.56,64.85,202.65,341.41,95.875,77.236,32.055,8.9722,26.538,6.8903,18.65,1.6205,32.785,13.828,24.309,1.2117,18.29,2.2152,4.9142,2.2727,0.02154,0.8221,0.078452,53.693,43.389,63.401,53.682,18.681,61.648,22.461,37.104,37.608,44.487,40.728,49.668,18.935,0,0,13.421988159225544,ReactorCoolingWaterFlow,ReactorTemperatureDegC,ReactorCoolingWaterOutletTempDegC,StripperSteamFlowkgperhr,StripperSteamValve,StripperTemperatureDegC,ComponentF11
01-01-2004 03:28,0.2189,3700.1,4523.1,9.4173,27.184,42.36,2705.7,75.355,120.38,0.34781,80.157,49.908,2634.4,25.699,49.562,3102.9,23.062,66.328,247.39,342.2,94.543,77.299,32.68,8.9211,26.34,6.8141,18.817,1.6799,32.992,13.782,23.847,1.2169,18.267,2.2763,4.888,2.2523,0.013029,0.81545,0.1067,53.584,43.243,63.107,54.151,21.596,60.96,22.543,41.715,37.828,45.521,51.123,40.532,17.792,1,1,2.372403282377217,ComponentA6, , , , , , 
1/19/2004 6:05,0.27814,3654.7,4553.6,9.2353,26.924,42.387,2701.4,75.781,120.38,0.34515,79.603,49.664,2593.7,25.707,48.764,3100.5,23.048,65.578,233.01,329.19,94.82,76.609,32.49,9.1435,26.254,7.0653,18.93,1.6759,32.776,13.77,23.643,1.2627,18.938,2.2363,4.8394,2.3637,0.004023,0.83756,0.087876,53.104,43.602,62.704,54.08,26.925,59.61,16.342,41.417,37.111,43.673,47.838,40.23,18.215,0,0,9.001902655641114,CompressorRecycleValve,CompressorWorkkW,ProdSepPressurekPagauge,SeparatorCoolingWaterOutletTempDegC,ComponentB6,ProductSepTempDegC,ComponentD6
1/13/2004 19:37,0.13879,3704.6,4475.0,9.9555,26.812,43.371,2744.8,73.152,120.4,0.35834,79.101,48.576,2676.6,26.034,50.817,3127.3,22.895,69.864,367.75,359.37,93.717,77.019,33.832,8.7095,25.624,6.7256,17.97,1.7045,35.672,13.768,23.066,1.2575,16.85,2.2696,4.6821,2.244,0.0073425,0.73155,0.081994,53.117,44.883,62.877,54.549,13.792,65.347,26.315,40.526,33.908,48.426,86.231,43.734,18.276,0,0,11.69289289227747,StripperSteamValve,StripperSteamFlowkgperhr,CompressorWorkkW,StripperTemperatureDegC,ComponentA9,CompressorRecycleValve,TotalFeedStream4
1/19/2004 2:39,0.26268,3606.5,4498.3,9.2919,27.368,42.23,2712.7,74.46,120.42,0.34128,79.876,52.104,2641.9,25.359,51.525,3106.6,23.704,65.503,238.28,342.7,94.895,77.768,32.053,8.7046,26.8,6.8916,18.441,1.6923,33.426,13.959,24.119,1.1377,18.027,2.2284,4.7935,2.2374,0.028751,0.80133,0.08323,54.296,44.21,62.307,54.911,26.308,63.692,23.063,40.823,44.29,50.063,48.354,40.736,16.506,0,1,2.8736820434017862,RecycleFlowStream8,ReactorCoolingWaterOutletTempDegC,ProductSepLevel,SeparatorPotLiquidFlowStream10,EFeedFlowStream3,TotalFeedFlowStream4,ComponentB6
01-06-2004 05:36,0.76785,3668.1,4374.0,9.0296,26.697,42.297,2699.8,73.813,120.41,0.37109,80.94,50.16,2629.7,26.079,48.708,3093.6,23.721,70.943,344.0,346.97,94.227,78.162,33.398,9.0057,25.532,6.8956,18.509,1.6824,34.254,13.81,22.181,1.2549,18.592,2.3315,5.0048,2.3553,0.014194,0.78584,0.096658,54.604,43.753,62.524,53.221,75.584,59.83,23.141,43.477,38.57,43.544,83.804,42.173,16.029,0,0,14.20686546324481,AFeedFlowStream1,AFeedStream1,StripperSteamValve,StripperTemperatureDegC,StripperSteamFlowkgperhr,ComponentC9,ComponentA6
1/15/2004 0:54,0.26236,3659.7,4461.1,9.3972,27.081,42.404,2707.3,75.3,120.61,0.31431,79.823,49.573,2637.3,26.207,50.177,3102.7,22.804,66.14,243.18,345.44,93.19,77.037,32.658,8.8727,26.567,6.895,18.592,1.6792,33.516,13.86,23.892,1.4987,18.345,2.2857,4.7724,2.3205,0.011127,0.80805,0.097271,53.285,43.493,62.122,54.197,25.596,63.392,22.87,37.675,36.844,46.944,49.951,48.114,18.436,0,0,11.188292868103241,ReactorCoolingWaterFlow,ReactorTemperatureDegC,ReactorCoolingWaterOutletTempDegC,ComponentD9,CompressorWorkkW,PurgeRateStream9,TotalFeedFlowStream4
01-08-2004 13:12,0.22375,3683.5,4543.0,9.332,26.667,42.027,2702.1,74.4,120.4,0.32443,80.142,48.806,2631.0,25.582,51.138,3100.0,22.686,66.359,246.68,342.34,94.371,76.933,32.213,8.901,26.183,6.9856,18.595,1.651,32.898,13.939,23.707,1.2598,18.278,2.2329,4.7568,2.2526,0.027346,0.7993,0.089933,53.164,43.252,64.187,54.23,22.545,62.915,22.097,38.524,34.587,49.168,51.901,45.784,18.718,0,0,7.808334643037196,ReactorCoolingWaterFlow,DFeedFlowStream2,ComponentE11,ReactorCoolingWaterOutletTempDegC,ReactorFeedRateStream6, , 
01-02-2004 19:07,0.2109,3642.8,4465.3,9.3855,26.581,42.169,2693.9,74.912,120.43,0.35064,79.948,48.523,2622.1,24.198,49.363,3091.9,23.14,66.121,241.39,341.89,94.792,77.206,32.424,8.8973,26.318,6.8433,19.127,1.6167,33.345,13.783,22.944,1.4697,18.757,2.2743,5.0116,2.3589,0.034809,0.85639,0.11288,53.421,44.887,63.32,54.335,21.277,63.816,21.769,42.212,33.753,45.059,50.313,41.357,17.671,1,1,3.204048577792029,ComponentC9,ComponentG9,ComponentH11,ComponentD9,TotalFeedFlowStream4,ComponentD11,StripperPressurekPagauge
01-04-2004 02:21,0.28051,3632.5,4460.2,9.1973,26.812,42.313,2708.1,75.864,120.42,0.3259,80.432,49.328,2637.1,24.138,50.471,3105.2,22.687,65.771,232.4,340.75,94.432,77.621,31.919,8.8578,26.504,7.1229,18.783,1.6859,32.63,13.965,23.981,1.2811,19.03,2.2647,4.8055,2.2108,0.027167,0.83203,0.096914,53.996,43.865,64.066,53.573,27.982,60.882,22.161,38.781,36.122,47.625,48.014,42.012,18.751,1,1,2.8129389939184444,ComponentD6,DFeedFlowStream2,TotalFeedStream4,ReactorCoolingWaterFlow,ComponentH9,ReactorLevel, 
01-06-2004 01:55,0.26576,3698.5,4464.4,9.4239,26.386,42.273,2718.1,75.528,120.42,0.33788,79.815,52.113,2648.1,24.876,51.071,3111.0,22.476,65.718,234.51,344.65,94.492,77.225,32.775,8.8984,26.357,6.9759,18.616,1.6943,32.95,13.711,24.323,1.0947,18.084,2.2473,4.7791,2.282,0.015632,0.79543,0.087881,53.647,44.263,63.878,54.601,26.06,59.913,23.043,39.35,44.32,49.012,48.158,41.957,19.189,0,0,3.0110253782462797,RecycleFlowStream8,SeparatorPotLiquidFlowStream10,ProductSepLevel,ComponentE11,ComponentA6,CompressorWorkkW,ProdSepPressurekPagauge
01-06-2004 21:06,0.28903,3694.5,4629.3,9.836,27.093,42.775,2697.7,74.359,120.4,0.77942,81.508,49.306,2626.0,25.342,48.802,3099.4,22.987,63.586,153.56,341.63,94.082,79.46,32.209,9.2966,26.735,7.0241,18.896,1.1869,33.156,14.283,24.099,1.2533,18.616,1.6759,5.1797,2.3387,0.019901,0.85789,0.055601,53.757,43.988,64.28,55.734,28.462,63.977,21.648,92.2,36.058,43.762,29.849,42.227,17.008,0,0,28.485887346785468,PurgeRateStream9,PurgeValveStream9,ComponentF9,ComponentF6,SeparatorCoolingWaterOutletTempDegC,StripperSteamFlowkgperhr,StripperSteamValve
01-04-2004 16:04,0.24025,3671.0,4539.4,9.2049,26.949,42.12,2701.1,76.501,120.37,0.31333,79.853,49.916,2628.6,24.734,50.518,3100.7,23.279,65.412,222.51,339.3,94.83,76.642,31.923,8.8433,26.46,7.0562,18.895,1.664,33.062,13.814,24.337,1.246,18.514,2.2326,4.7879,2.2599,0.011239,0.8253,0.10092,53.834,44.245,62.837,54.583,23.854,61.113,21.516,38.052,37.853,47.732,44.455,39.828,17.357,1,1,3.240713977079802,ReactorLevel,SeparatorCoolingWaterOutletTempDegC,ReactorCoolingWaterFlow,PurgeRateStream9,ReactorCoolingWaterOutletTempDegC,TotalFeedStream4,ComponentD6
1/16/2004 2:29,0.24653,3612.8,4438.4,9.2541,27.048,42.032,2695.6,74.792,120.34,0.31273,80.034,50.614,2623.7,24.522,50.571,3097.0,22.644,65.267,215.15,338.3,94.864,77.099,31.918,9.0385,26.295,6.8409,18.868,1.6812,32.166,13.903,23.399,1.3535,19.149,2.2808,4.8962,2.2971,0.017255,0.85196,0.10428,54.423,43.693,62.777,53.023,24.424,61.684,21.271,37.645,39.907,47.856,44.417,39.572,18.896,0,0,3.563813307856271,ReactorTemperatureDegC,ReactorCoolingWaterFlow,ComponentA9,EFeedFlowStream3,ReactorCoolingWaterOutletTempDegC,PurgeRateStream9,EFeedStream3
1/17/2004 12:27,0.35923,3627.9,4360.4,8.9108,26.772,42.044,2559.2,74.779,120.25,0.36156,77.489,49.25,2479.1,27.39,51.063,2967.3,22.919,66.594,212.5,324.25,96.752,72.015,31.931,9.1121,24.239,7.0093,19.873,1.7059,32.827,14.007,21.028,1.6759,20.198,2.3191,5.7512,2.7226,0.03313,0.81447,0.089963,54.013,43.889,61.856,51.59,35.162,58.149,16.143,44.603,35.893,48.994,44.109,35.591,22.015,0,0,17.428883545411875,StripperPressurekPagauge,SeparatorCoolingWaterOutletTempDegC,ProdSepPressurekPagauge,ReactorPressurekPagauge,ReactorCoolingWaterOutletTempDegC,ComponentG9,ProductSepTempDegC
01-02-2004 23:50,0.24004,3598.6,4529.8,9.253,27.034,42.678,2717.0,74.542,120.38,0.29088,79.814,49.185,2647.0,25.24,50.551,3111.6,22.633,65.327,220.11,343.9,94.584,77.29,31.87,8.8343,26.619,6.8835,18.588,1.6672,33.214,13.762,24.731,1.225,18.139,2.2241,4.7179,2.2091,0.029288,0.82922,0.099159,53.466,43.983,62.268,54.827,23.648,59.737,23.095,34.564,35.701,47.809,44.674,40.969,18.87,1,1,3.937602318404766,PurgeRateStream9,PurgeValveStream9,DFeedStream2,ComponentC9,ComponentG9,EFeedFlowStream3,ComponentH9
01-03-2004 20:05,0.25883,3674.7,4462.3,9.2344,26.777,41.872,2682.0,74.82,120.39,0.3537,80.705,49.504,2608.9,25.618,50.033,3084.0,22.342,66.728,248.07,337.54,94.646,77.314,32.468,8.9409,25.722,6.9367,19.216,1.7013,33.015,13.9,23.503,1.43,19.324,2.2828,4.9817,2.3198,0.01366,0.85389,0.10292,53.468,43.194,63.153,53.314,25.362,62.161,20.426,41.95,36.641,46.61,52.454,41.311,19.57,1,0,3.545421134930047,CompressorRecycleValve,ProdSepPressurekPagauge,ReactorPressurekPagauge,StripperPressurekPagauge,ProductSepTempDegC,ComponentC6,ReactorFeedRateStream6
01-09-2004 23:18,0.0,3637.8,4308.0,9.5687,26.837,42.321,3000.0,74.544,120.41,0.19717,73.055,50.184,2920.7,24.658,49.72,3445.3,22.302,67.388,461.75,308.49,95.552,73.184,24.549,8.9104,35.027,6.7035,18.884,1.4988,21.801,13.56,38.178,1.276,18.641,1.9479,3.5757,1.5698,0.020263,1.039,0.10028,54.133,43.692,67.907,33.853,100.0,99.316,-0.03053,0.15008,38.642,45.886,100.42,100.1,91.691,0,0,87.21043667435418,ReactorCoolingWaterFlow,StripperPressurekPagauge,CondenserCoolingWaterFlow,EFeedFlowStream3,CompressorRecycleValve,ReactorPressurekPagauge,ComponentC9
1/13/2004 12:53,0.41892,3615.6,4259.8,9.4148,27.338,42.604,2613.5,72.446,120.45,0.37184,81.241,49.353,2536.7,25.902,51.216,3028.1,23.171,66.418,240.37,323.59,95.203,76.92,31.542,9.09,23.987,7.0074,21.022,1.7254,31.815,14.375,20.982,1.7137,21.73,2.3423,5.2589,2.4471,0.032466,0.96285,0.099535,54.836,43.611,63.017,51.404,41.046,59.713,16.838,46.125,36.197,49.348,51.569,40.057,18.904,0,0,10.573493846587834,ProdSepPressurekPagauge,ReactorPressurekPagauge,StripperPressurekPagauge,CompressorWorkkW,CompressorRecycleValve,ComponentE9,ComponentC6
01-04-2004 18:05,0.23203,3675.3,4486.5,9.454,26.851,42.705,2706.7,74.44,120.39,0.33471,80.166,50.628,2635.0,24.74,50.267,3104.5,24.151,65.602,230.38,341.21,94.616,77.685,32.184,8.978,26.62,6.9143,19.005,1.7086,32.362,13.924,24.23,1.2215,18.815,2.2733,4.7491,2.3245,0.022443,0.83716,0.086533,53.961,44.307,62.812,54.174,22.792,63.557,22.029,39.948,39.949,47.153,46.79,41.25,15.254,1,1,2.675466195172368,ComponentF6,CondenserCoolingWaterFlow,StripperUnderflowStream11,TotalFeedFlowStream4,ComponentA9,ReactorFeedRateStream6,SeparatorCoolingWaterOutletTempDegC
1/13/2004 18:07,0.34712,3610.5,4322.9,10.088,27.094,43.095,2724.2,70.627,120.46,0.37595,81.659,50.067,2654.4,25.116,50.261,3123.7,23.337,67.258,275.4,348.9,93.535,79.282,32.969,8.6838,25.811,6.7911,18.785,1.6699,33.806,13.784,22.393,1.2118,19.477,2.324,4.9658,2.3438,0.021997,0.90921,0.096179,54.174,43.179,61.974,51.565,34.011,65.806,22.936,42.959,38.299,47.137,60.933,43.695,17.098,0,0,7.823763465484867,TotalFeedStream4,ReactorLevel,ReactorCoolingWaterOutletTempDegC,SeparatorCoolingWaterOutletTempDegC,ProductSepTempDegC,EFeedFlowStream3,ReactorCoolingWaterFlow
1/13/2004 23:47,0.53151,3565.5,4079.6,9.678,27.068,42.63,2609.0,69.653,120.49,0.37614,81.856,50.61,2531.6,25.834,50.36,3031.2,23.691,64.424,213.09,316.88,94.881,77.349,30.947,9.3388,23.497,6.9464,22.065,1.7056,30.682,14.351,19.922,1.5535,23.305,2.3331,5.3109,2.3679,0.031842,1.1845,0.096707,54.674,42.249,61.739,48.319,52.112,64.247,15.073,46.435,39.895,47.368,43.741,40.344,16.379,0,0,15.419072188836925,ComponentE11,ComponentE9,CompressorWorkkW,ProdSepPressurekPagauge,CompressorRecycleValve,ReactorPressurekPagauge,EFeedFlowStream3
01-02-2004 13:34,0.24099,3622.4,4512.8,9.433,26.89,42.238,2714.2,74.99,120.37,0.33485,79.925,48.826,2643.4,25.908,49.105,3110.4,22.125,65.786,234.52,343.49,94.491,77.339,31.873,8.8683,26.407,7.0046,18.571,1.6714,33.215,13.785,24.148,1.2433,17.872,2.2772,4.7409,2.1999,0.0269,0.83152,0.099246,54.199,44.258,63.088,54.054,23.953,60.739,22.767,39.421,34.644,44.462,48.576,40.937,20.05,1,1,2.631653534393716,ComponentE9,ComponentH9,ReactorTemperatureDegC,ComponentG9, , , 
1/16/2004 19:26,0.20672,3734.8,4520.5,9.3518,27.057,41.886,2712.8,76.275,120.44,0.31658,79.962,48.28,2641.7,23.89,49.341,3107.7,24.352,65.73,232.72,341.46,94.567,77.166,32.509,8.6431,26.614,6.881,18.769,1.6597,33.038,13.895,24.228,1.318,17.932,2.2606,4.7584,2.2535,0.013223,0.81185,0.096007,54.293,43.052,62.91,54.21,20.647,61.48,22.946,37.383,33.037,45.008,48.622,42.115,14.842,0,0,2.9977345135110403,ComponentB6,ReactorLevel,StripperUnderflowStream11,CondenserCoolingWaterFlow,ReactorTemperatureDegC,DFeedStream2,ReactorFeedRateStream6
01-03-2004 00:25,0.27736,3676.3,4448.1,9.4243,26.849,42.306,2696.1,75.075,120.42,0.36223,80.639,49.552,2624.4,24.912,50.473,3097.8,22.843,65.247,216.66,338.34,94.646,77.757,31.975,8.8807,26.337,6.7806,19.143,1.6519,32.354,13.816,23.676,1.2581,19.161,2.2804,4.9804,2.3163,0.0078559,0.86373,0.12412,52.746,44.354,63.126,53.97,27.239,61.095,21.334,43.837,36.781,47.629,44.479,41.45,18.377,1,0,3.024508758326251,PurgeValveStream9,ComponentF11,ProductSepTempDegC,ComponentG9,PurgeRateStream9,ComponentG11,SeparatorCoolingWaterOutletTempDegC
01-11-2004 23:14,0.20912,3648.9,4551.7,9.4442,26.938,42.212,2705.2,74.702,120.4,0.33083,80.126,51.047,2634.8,23.28,50.472,3099.6,22.382,65.917,233.75,343.66,94.5,77.522,32.198,8.8281,26.082,6.8267,18.535,1.6852,33.401,13.95,23.386,1.2379,18.514,2.2438,4.8471,2.2286,0.025216,0.81452,0.10319,53.006,43.389,63.299,53.461,21.001,63.081,22.735,38.354,41.181,47.625,48.348,41.482,19.314,0,0,2.533468544260062,ProdSepUnderflowStream10,ComponentC9,TotalFeedFlowStream4, , , , 
01-03-2004 05:49,0.22654,3684.5,4483.2,9.4045,26.737,42.465,2717.3,75.47,120.4,0.34541,80.032,50.101,2647.1,25.212,51.261,3112.8,22.107,65.998,240.18,342.66,94.309,77.687,32.611,8.6949,26.909,6.853,18.475,1.6699,32.882,13.814,24.145,1.0633,18.308,2.2707,4.8153,2.22,0.019246,0.81424,0.094987,53.503,43.68,63.263,53.934,21.945,62.662,22.736,39.96,38.397,49.451,49.761,40.75,20.05,1,1,2.7703704907703828,ReactorCoolingWaterOutletTempDegC,ComponentD9,ComponentB6,ComponentC6,ProdSepPressurekPagauge,StripperPressurekPagauge,ReactorPressurekPagauge
01-06-2004 21:37,0.27084,3695.9,4717.7,9.6628,26.744,42.785,2704.2,74.744,120.4,0.77389,81.485,49.987,2632.9,25.384,49.482,3104.4,23.841,63.318,137.57,343.33,94.26,79.035,32.82,9.0627,26.71,6.9604,18.439,1.0961,33.344,13.796,24.023,1.266,18.36,1.5355,5.0679,2.3911,0.014544,0.7932,0.070401,54.455,43.819,63.81,56.026,26.413,62.835,21.867,91.759,38.062,45.335,26.185,42.316,14.707,0,0,28.153226193961906,PurgeRateStream9,PurgeValveStream9,ComponentF9,ComponentF6,StripperSteamFlowkgperhr,StripperSteamValve,SeparatorCoolingWaterOutletTempDegC
1/14/2004 15:49,0.082862,3666.2,4730.1,9.6118,26.853,42.854,2733.2,75.729,120.39,0.38566,79.165,48.268,2665.0,22.708,51.189,3116.6,23.954,70.126,340.75,355.0,93.808,77.867,33.103,8.8346,28.095,6.8475,16.238,1.7096,34.771,13.976,26.33,1.2439,14.889,2.2882,4.7692,2.319,0.017448,0.56246,0.062053,52.644,44.609,63.614,57.013,7.9395,63.137,25.774,44.039,33.002,49.287,79.318,43.098,15.4,0,0,12.26620832551825,ComponentE11,StripperSteamValve,ComponentE9,StripperSteamFlowkgperhr,StripperTemperatureDegC,ComponentE6,CompressorWorkkW
01-02-2004 15:11,0.22942,3729.1,4576.8,9.4268,27.047,42.576,2718.1,75.216,120.44,0.29699,79.95,50.648,2647.9,24.707,48.821,3113.1,24.117,65.844,238.99,344.5,94.359,77.329,32.403,8.9425,26.552,6.8366,18.546,1.6474,33.143,13.623,24.247,1.2929,18.2,2.2712,4.7614,2.3271,0.0139,0.81936,0.089527,54.082,44.388,64.325,54.659,22.65,61.579,23.3,35.044,40.006,43.804,49.375,42.899,15.318,1,0,3.711371615276542,ReactorCoolingWaterFlow,PurgeValveStream9,PurgeRateStream9,DFeedFlowStream2,ReactorTemperatureDegC,CondenserCoolingWaterFlow,DFeedStream2
1/18/2004 16:37,0.22066,3641.2,4519.9,9.3317,26.81,42.231,2696.0,75.213,120.38,0.34865,80.731,50.349,2624.9,23.77,50.884,3094.9,23.459,66.2,238.21,340.12,94.663,77.835,32.198,8.8321,26.396,6.922,19.071,1.7026,32.99,13.68,23.455,1.3371,18.763,2.2871,4.8292,2.32,0.011595,0.85787,0.11021,54.026,44.175,62.843,53.736,21.414,61.988,21.588,42.24,39.127,48.581,49.719,40.634,16.825,0,0,3.0817149927060874,ProductSepTempDegC,SeparatorCoolingWaterOutletTempDegC,ComponentF6,PurgeValveStream9, , , 
01-04-2004 06:22,0.31383,3621.6,4460.0,9.4113,27.106,42.275,2695.1,74.22,120.38,0.34744,80.501,50.849,2623.2,26.693,48.58,3097.3,23.08,65.328,216.1,337.41,94.78,77.563,32.044,9.0583,26.368,6.9128,19.156,1.6756,32.236,13.825,23.603,1.1713,19.25,2.2608,4.9624,2.376,0.019875,0.89118,0.10912,53.769,43.781,63.059,53.324,30.94,60.763,21.238,42.008,40.6,43.248,44.238,40.879,17.823,1,1,3.316111733450267,ComponentE11,CompressorWorkkW,ComponentA9,AFeedFlowStream1,AFeedStream1,ComponentE9,ComponentG9
01-07-2004 22:41,0.27654,3742.8,4502.3,9.2861,26.499,42.343,2691.3,74.837,120.4,0.35376,80.468,51.172,2620.2,25.991,49.989,3089.9,22.358,65.725,224.76,340.15,94.323,77.21,31.756,8.9354,26.021,6.8322,19.166,1.653,32.892,13.77,23.714,1.3359,18.92,2.2729,4.8604,2.425,0.026529,0.86223,0.1138,53.521,43.243,64.807,53.026,26.972,61.396,21.508,41.852,41.549,46.508,46.613,41.985,19.489,0,0,3.469624941426628,DFeedFlowStream2,ComponentH9,DFeedStream2,ReactorCoolingWaterOutletTempDegC,EFeedFlowStream3,StripperPressurekPagauge,RecycleFlowStream8
1/14/2004 18:12,0.25771,3649.0,4528.7,9.1585,27.066,42.159,2696.6,74.806,120.4,0.32004,80.276,51.208,2624.0,24.594,50.206,3097.5,23.882,65.466,218.8,337.39,94.896,76.919,31.859,8.7805,26.576,6.9664,18.966,1.6734,32.719,13.89,24.476,1.2058,18.717,2.2655,4.8883,2.3102,0.010701,0.8216,0.097604,54.085,44.125,63.286,53.952,25.379,62.333,21.07,38.205,41.654,47.01,44.442,40.798,15.927,0,0,2.810451192699933,CompressorWorkkW,ReactorCoolingWaterOutletTempDegC,TotalFeedStream4,CompressorRecycleValve,StripperUnderflowStream11,CondenserCoolingWaterFlow, 
01-02-2004 05:11,0.28085,3650.4,4491.1,9.301,26.926,42.245,2700.0,74.667,120.43,0.34996,80.071,50.957,2628.3,25.886,51.546,3099.7,23.898,66.272,246.24,339.85,94.703,77.494,32.363,8.9135,25.929,6.9143,19.26,1.613,32.33,13.629,23.794,1.1248,18.716,2.2526,4.8025,2.4267,0.033604,0.8717,0.1158,53.495,44.326,62.732,53.403,27.287,60.319,21.791,40.734,40.916,50.111,51.851,41.698,15.946,1,1,2.9665280721007736,ComponentH9,ComponentE11,ComponentA9,ComponentB9,ComponentF6,ComponentF11,ComponentE6
01-02-2004 14:19,0.26971,3629.1,4472.3,9.4201,27.625,42.008,2704.2,75.462,120.41,0.33728,80.245,48.617,2632.5,25.792,49.56,3100.9,23.144,65.714,232.5,340.52,94.671,77.785,32.203,9.0014,26.38,6.8782,18.809,1.6817,33.04,13.837,24.116,1.1554,18.874,2.2562,4.8927,2.3212,0.0044958,0.87055,0.09878,53.196,43.427,63.035,54.093,26.282,61.383,22.467,40.836,34.03,45.515,47.324,41.432,17.715,1,1,3.753707782878588,RecycleFlowStream8,SeparatorCoolingWaterOutletTempDegC,ComponentE11,ReactorFeedRateStream6, , , 
1/16/2004 8:59,0.16119,3655.3,4499.7,9.5245,26.841,42.425,2711.7,73.17,120.37,0.34076,80.014,50.61,2641.6,25.49,50.726,3100.6,22.491,66.261,249.84,347.52,94.433,77.468,32.294,8.8524,26.094,6.7589,18.19,1.6105,33.958,13.794,23.558,1.4446,18.027,2.2272,4.7815,2.199,0.020734,0.81042,0.091899,53.437,43.623,62.886,54.913,16.307,62.891,23.904,40.248,39.895,48.215,61.384,40.348,19.073,0,0,4.773267978410675,StripperSteamValve,ReactorLevel,CompressorWorkkW,ComponentA9,CompressorRecycleValve,AFeedStream1,AFeedFlowStream1
01-09-2004 17:02,0.0,3637.8,4308.0,9.5687,26.837,42.321,3000.0,74.544,120.41,0.19717,73.055,50.184,2920.7,24.658,49.72,3445.3,22.302,67.388,461.75,308.49,95.552,73.184,24.492,8.8299,35.353,7.0694,18.933,1.5016,21.629,13.586,37.783,1.3942,18.943,1.9828,3.4883,1.5604,0.032463,1.0453,0.12051,53.813,43.156,65.919,43.695,100.0,77.671,-0.03053,10.517,38.642,45.886,100.21,100.04,51.768,0,0,86.94475530784247,ReactorCoolingWaterFlow,StripperPressurekPagauge,CompressorRecycleValve,ReactorPressurekPagauge,ComponentC9,ProdSepPressurekPagauge,ComponentA9
